respondent_id,seasonal_vaccine,xyz_vaccine
35338,0.863965765,0.643370529
35339,0.019023162,0.047772613
35340,0.82870016,0.410249265
35341,0.095584987,0.066304696
35342,0.498645782,0.333886799
35343,0.261802439,0.05071371
35344,0.758400403,0.08978284
35345,0.036414132,0.034143683
35346,0.410050621,0.081526649
35347,0.700261381,0.081678392
35348,0.266915515,0.025666587
35349,0.401038343,0.47577938
35350,0.566556204,0.213912294
35351,0.806916358,0.024908935
35352,0.711471672,0
35353,0.018303089,0.059889281
35354,0.710649204,0.311567527
35355,0.058752878,0.034167409
35356,0.225390873,0.05196712
35357,0.810905376,0.0239946
35358,0.456229056,0.239764202
35359,0.832674275,0.759024845
35360,0.513702697,0.332859703
35361,0.10225704,0.1941591
35362,0.28404537,0.401233975
35363,0.669147345,0.572262577
35364,0.75601184,0.088754333
35365,0.854073984,0.207478695
35366,0.092836613,0.076523898
35367,0.247739878,0.078014377
35368,0.191444222,0.078752601
35369,0.768837296,0.077585097
35370,0.905490623,0.489368582
35371,0.179383743,0.121376056
35372,0.105231245,0.056568094
35373,0.467428617,0.16208696
35374,0.198676356,0.017795697
35375,0.852357388,0.065313738
35376,0.605572769,0.047160599
35377,0.700004013,0.372805904
35378,0.469298366,0.429019042
35379,0.930507546,0.073953645
35380,0.835258288,0.456052647
35381,0.398059207,0.196621959
35382,0.557647459,0.347457689
35383,0.252152721,0.0703934
35384,0.228159261,0.159459309
35385,0.334880927,0.105945855
35386,0.546017446,0.030997958
35387,0.109763838,0.073425454
35388,0.073023495,0.098513095
35389,0.168960848,0.068793447
35390,0.131246357,0.05109714
35391,0.042642032,0.034957854
35392,0.202493393,0.02383337
35393,0.097972979,0.084402229
35394,0.985998227,0.963374221
35395,0.177460637,0.167885768
35396,0.308982152,0.081131274
35397,0.229461582,0.041996686
35398,0.406449905,0.108081399
35399,0.852440566,0.073125493
35400,0.962543843,0.330586765
35401,0.808726289,0.486717596
35402,0.463223967,0.138059182
35403,0.495041159,0.07064646
35404,0.185648457,0.205730172
35405,0.224422551,0.060633852
35406,0.119243834,0.053918822
35407,0.681299788,0.24628621
35408,0.346824222,0.095326161
35409,0.945236647,0.74285975
35410,0.765724698,0.617949598
35411,0.488399768,0.166849349
35412,0.920861345,0.090709289
35413,0.068104787,0.038444618
35414,0.436524152,0.089638076
35415,0.527118644,0.016675727
35416,0.327188986,0.076832021
35417,0.132369886,0.030502915
35418,0.455069804,0.184614159
35419,0.544431442,0.063860724
35420,0.03767697,0.009669881
35421,0.014511842,0.017693082
35422,0.896240066,0.119825147
35423,0.144801763,0.080884362
35424,0.052952599,0.017757918
35425,0.041249083,0.048532617
35426,0.411260311,0.035037704
35427,0.268398581,0.089468286
35428,0.027385179,0.041558721
35429,0.843769158,0.072087889
35430,0.240623236,0.213755493
35431,0.687272401,0.310496704
35432,0.549455841,0.497037954
35433,0.369462351,0.724516252
35434,0.567666737,0.050670591
35435,0.85052587,0.162871748
35436,0.735361547,0.15298438
35437,0.666255207,0.033187087
35438,0.321487361,0.065974507
35439,0.459915408,0.068774666
35440,0.41302219,0.03579886
35441,0.902267118,0.255508711
35442,0.651080807,0.157988648
35443,0.214416229,0.067209306
35444,0.89413235,0.133037009
35445,0.938933974,0.264510316
35446,0.195289377,0.09153182
35447,0.604305241,0.121036332
35448,0.142682997,0.054582361
35449,0.858284003,0.855777803
35450,0.84069989,0.166473955
35451,0.30199712,0.100662649
35452,0.105040652,0.00788398
35453,0.648556424,0.226803111
35454,0.147641924,0.026239013
35455,0.039821829,0.005094603
35456,0.813333604,0.098857548
35457,0.029180662,0.012840297
35458,0.306497502,0.079040383
35459,0.768804798,0.459766255
35460,0.774587694,0.717435289
35461,0.295184952,0.040145273
35462,0.943609496,0.089150559
35463,0.90970469,0.638298481
35464,0.716928861,0.301603252
35465,0.809649937,0.04036952
35466,0.539496351,0.349705029
35467,0.936392083,0.138157164
35468,0.135246147,0.094968987
35469,0.616799035,0.316127107
35470,0.388676505,0.30603589
35471,0.077322383,0.000315379
35472,0.291826459,0.192406965
35473,0.245729311,0.016836215
35474,0.234600289,0.260382846
35475,0.819432206,0.38192968
35476,0.800476233,0.077450217
35477,0.156857757,0.058009518
35478,0.849040949,0.008700359
35479,0.036734449,0.008153147
35480,0.223839884,0.124492505
35481,0.964789111,0.811469432
35482,0.978655942,0.260118414
35483,0.102790469,0.075120658
35484,0.903976029,0.653142689
35485,0.328031109,0.238246888
35486,0.352922305,0.196243673
35487,0.819257889,0.141540792
35488,0.016852868,0
35489,0.445854955,0.042147411
35490,0.601782482,0.133243081
35491,0.504913452,0.045064018
35492,0.078473619,0.042307601
35493,0.869757165,0.077935814
35494,0.204205056,0.017788007
35495,0.741236326,0.729054638
35496,0.106778398,0.169596348
35497,0.027074529,0.014343122
35498,0.626125729,0.202226296
35499,0.247915072,0.018626341
35500,0.163868953,0.151961626
35501,0.141856102,0.42008549
35502,0.154933897,0.169466822
35503,0.911015696,0.731788368
35504,0.900179852,0.03366455
35505,0.160575621,0.047559785
35506,0.232553854,0.250055142
35507,0.951701579,0.73736922
35508,0.337920158,0.075570446
35509,0.773211437,0.515422924
35510,0.212013676,0.13693223
35511,0.228992364,0.091882986
35512,0.9578176,0.079569046
35513,0.897665789,0.215205774
35514,0.427198929,0.183126366
35515,0.792419087,0.34510097
35516,0.4954127,0.373187782
35517,0.920024276,0.585783074
35518,0.157034688,0.135932977
35519,0.159180046,0.169225874
35520,0.676665244,0.237082883
35521,0.8937467,0.644531271
35522,0.945442915,0.700713441
35523,0.634205512,0.340177951
35524,0.218435134,0.097621822
35525,0.115144492,0.044188434
35526,0.801888644,0.196034555
35527,0.363219547,0.288104335
35528,0.921604406,0.15316626
35529,0.844173583,0.816790493
35530,0.865086189,0.08739069
35531,0.712259262,0.448915446
35532,0.717125525,0.192947805
35533,0.402754876,0.063626426
35534,0.325191909,0.121911632
35535,0.072575606,0.04368401
35536,0.937586067,0.903950534
35537,0.092986781,0.016805148
35538,0.934938802,0.850585937
35539,0.082857668,0.033114369
35540,0.455244225,0.26435956
35541,0.779183601,0.334209714
35542,0.189141024,0.093351754
35543,0.019750795,0.049435679
35544,0.681985914,0.23910056
35545,0.819032304,0.172836681
35546,0.04158618,0.155313523
35547,0.014176289,0.015214213
35548,0.541932245,0.047659564
35549,0.402022872,0.235934722
35550,0.694869471,0.291944112
35551,0.184258099,0.041839988
35552,0.922029639,0.101910019
35553,0.847332045,0.352180399
35554,0.741073867,0.303701111
35555,0.367726666,0.153074096
35556,0.054097551,0.023999193
35557,0.139707067,0.04208677
35558,0.013738014,0.015133683
35559,0.183027354,0.077133061
35560,0.342494932,0.237012545
35561,0.124370519,0.056648532
35562,0.347723918,0.049188948
35563,0.430055321,0.081774932
35564,0.094510216,0.052844505
35565,0.282104273,0.110515023
35566,0.689255937,0.070288427
35567,0,0.013959022
35568,0.721019775,0.297657082
35569,0.872639102,0.373056216
35570,0.328166528,0.193548029
35571,0.658925955,0.117840502
35572,0.518388399,0.112578832
35573,0.775337245,0.376377157
35574,0.097241401,0.044282889
35575,0.861122371,0.137903329
35576,0.213485086,0.058625316
35577,0.541689077,0.032012947
35578,0.199012136,0.078108891
35579,0.018558994,0.034657054
35580,0.393856212,0.107619132
35581,0.846753409,0.438053689
35582,0.980191103,0.588584238
35583,0.221647872,0.170729458
35584,0.679770565,0.042583879
35585,0.000401932,0.033331612
35586,0.97194138,0.719347847
35587,0.518122475,0.314249844
35588,0.514203345,0.088045817
35589,0.403776311,0.057604198
35590,0.314649799,0.242582198
35591,0.076738286,0.077494552
35592,0.2120906,0.090144889
35593,0.161589626,0.034239339
35594,0.699299355,0.157647229
35595,0.334137059,0.371850454
35596,0.56282284,0.449774594
35597,0.370131674,0.136250704
35598,0.124662837,0.042260863
35599,0.887553053,0.038835326
35600,0.65177545,0.206448045
35601,0.973239306,0.834629191
35602,0.263231416,0.720187382
35603,0.556415818,0.055579822
35604,0.864858758,0.647053763
35605,0.745047708,0.102274014
35606,0.857337934,0.03304129
35607,0.08120951,0.017498195
35608,0.85224333,0.609485337
35609,0.92161385,0.23674861
35610,0.613943689,0.182214711
35611,0.579561809,0.118457014
35612,0.310458507,0.087025085
35613,0.322810518,0.13284714
35614,0.908587998,0.112756212
35615,0.435185572,0.25578742
35616,0.488194405,0.629536035
35617,0.057551119,0.028400568
35618,0.606860746,0.333068016
35619,0.445998428,0.279554023
35620,0.539592966,0.423907916
35621,0.615118127,0.074067823
35622,0.759886044,0.19898516
35623,0.433060403,0.197905306
35624,0.548484756,0.464554269
35625,0.737278095,0.241738811
35626,0.624856868,0.101032524
35627,0.812067866,0.186944279
35628,0.234358841,0.164933854
35629,0.547944284,0.074975546
35630,0.010834434,0.007731684
35631,0.01893746,0.015071009
35632,0.385716401,0.164652708
35633,0.096543113,0.069319409
35634,0.036002486,0.020836684
35635,0.956968841,0.679430897
35636,0.726796203,0.291079797
35637,0.418497081,0.15070826
35638,0.177514092,0.043793057
35639,0.876088898,0.882457283
35640,0.16581137,0.069650742
35641,0.342133987,0.138137808
35642,0.208212141,0.063817509
35643,0.744101676,0.554432689
35644,0.014686621,0
35645,0.592791565,0.364343916
35646,0.101844402,0.146359235
35647,0.37539684,0.198625916
35648,0.75060599,0.12186181
35649,0.232570601,0.053502863
35650,0.961570109,0.138962871
35651,0.076133959,0.148328927
35652,0.710998453,0.482050925
35653,1,0.93304218
35654,0.290240508,0.032627841
35655,0.354796537,0.003233945
35656,0.248615281,0.093828188
35657,0.776932093,0.118129799
35658,0.279572733,0.046049591
35659,0.466911535,0.063000811
35660,0.608655073,0.541424001
35661,0,0
35662,0.240645225,0.115299785
35663,0.016238017,0.037192842
35664,0.924035193,0.693833712
35665,0.417653254,0.075615831
35666,0.169757762,0.145487802
35667,0.777090492,0.136122678
35668,0.074925597,0.015738074
35669,0.972322848,0.806563366
35670,0.588125382,0.111866899
35671,0.868532761,0.094154105
35672,0.560480308,0.303843776
35673,0.113998272,0.001689627
35674,0.90962027,0.135272875
35675,0.459661984,0.397936585
35676,0.741330341,0.313714649
35677,0.272410491,0.366936011
35678,0.188294672,0.064566205
35679,0.159380639,0.187903448
35680,0.050007425,0.011470089
35681,0.924050856,0.681056929
35682,0.101563111,0.086464484
35683,0.365742817,0.179259563
35684,0.41880818,0.182527683
35685,0.03830991,0.038300718
35686,0.689369844,0.189997322
35687,0.204159752,0.109729102
35688,0.119267602,0.04156274
35689,0.168526292,0.070675444
35690,0.086983885,0.060444022
35691,0.830259843,0.549421679
35692,0.150017157,0.135817267
35693,0.838182204,0.736170228
35694,0.970761353,0.848423953
35695,0.961297612,0.801564769
35696,0.421371817,0.023289008
35697,0.761652494,0.13452223
35698,0.412597835,0.065572656
35699,0.016424183,0.043121649
35700,0.065367902,0.035120092
35701,0.219957672,0.065017136
35702,0.012338607,0.009692045
35703,0.237538536,0.096459146
35704,0.965045536,0.752727453
35705,0.567144565,0.045168924
35706,0.345667387,0.126081366
35707,0.949178598,0.126883591
35708,0.846922809,0.833979425
35709,0.017250066,0.020953427
35710,0.185442067,0.145984606
35711,0.983490921,0.099193917
35712,0.095040608,0.013536167
35713,0.097871561,0.07920992
35714,0.955417103,0.225196151
35715,0.679102548,0.485271835
35716,0.043552574,0.040291776
35717,0.05290032,0.003691958
35718,0.226890279,0.227347069
35719,0.091353677,0.026494335
35720,0.780123286,0.127218723
35721,0.142780678,0.047965882
35722,0.094251205,0.098896873
35723,0.978548604,0.453548448
35724,0.117264241,0
35725,0.085189423,0.097585858
35726,0.457415056,0.181937456
35727,0.507902621,0.126899081
35728,0.168792929,0.082035905
35729,0.890553231,0.058358337
35730,0.250065885,0.054354749
35731,0.930455933,0.064590085
35732,0.122383843,0.033041491
35733,0.79329176,0.279300556
35734,0.949662495,0.877968366
35735,0.194846854,0.069824849
35736,0.202130727,0.163796534
35737,0.767100326,0.487301395
35738,0.091443622,0.008648402
35739,0.649380559,0.008993372
35740,0.811541639,0.27331507
35741,0.150955048,0.094310584
35742,0.940818257,0.209613509
35743,0.406161554,0.068457698
35744,0.468414983,0.076529638
35745,0.245345483,0.062310948
35746,0.158512661,0.093376781
35747,0.227636454,0.049266011
35748,0.268395031,0.156936077
35749,0.079988982,0.065023862
35750,0.099556928,0.123015819
35751,0.108953409,0.024860964
35752,0.490905091,0.12917271
35753,0.844172395,0.032929065
35754,0.224748807,0.175704533
35755,0.128050861,0.026603443
35756,0.88789192,0.638338963
35757,0.294594289,0.21152393
35758,0.089305946,0.035017084
35759,0.976903761,0.436073025
35760,0.603635033,0.144959496
35761,0.627161144,0.887620643
35762,0.83888442,0.752539485
35763,0.560319867,0.393174374
35764,0.790583945,0.293118762
35765,0.72090119,0.027252225
35766,0.918224406,0.819906628
35767,0.609201609,0.159240934
35768,0.938006698,0.046257623
35769,0.714550339,0.204232269
35770,0.819891727,0.469993823
35771,0.223122208,0.038739549
35772,0.141395538,0.234610435
35773,0.309374153,0.073898037
35774,0.364805312,0.299012375
35775,0.816156881,0.327684614
35776,0.535801684,0.093460984
35777,0.815437006,0.237728056
35778,0.202770989,0.01463825
35779,0.557199536,0.250848038
35780,0.438753529,0.218512326
35781,0.429019339,0.652765463
35782,0.807815468,0.102702383
35783,0.657013662,0.221093057
35784,0.968897984,0.916182132
35785,0.12771309,0.009244475
35786,0.402004205,0.113301072
35787,0.925503204,0.058299298
35788,0.817002321,0.024180494
35789,0.13215343,0.235024746
35790,0.642706943,0.277753402
35791,0.959844315,0.211952484
35792,0.355267632,0.058271174
35793,0.733771932,0.375999851
35794,0.230330313,0.12738798
35795,0.687384516,0.354394895
35796,0.135166862,0.048686724
35797,0.113727189,0.039340732
35798,0.339297033,0.158021845
35799,0.257322939,0.034648942
35800,0.307969755,0.238817003
35801,0.334655901,0.16904881
35802,0.110340975,0.025530754
35803,0.612181041,0.055292457
35804,0.279669116,0.034980987
35805,0.533082725,0.023000915
35806,0.245391105,0.395326423
35807,0.429193165,0.196051879
35808,0.560122904,0.116550966
35809,0.261229321,0.052202151
35810,0.617177577,0.135270867
35811,0.38151058,0.062598297
35812,0.136378628,0.066558464
35813,0.112150289,0.165487321
35814,0.604949594,0.26256289
35815,0.399709139,0.222853414
35816,0.920926422,0.689938042
35817,0.167833148,0.07281719
35818,0.255963295,0.143312564
35819,0.954575033,0.890304464
35820,0.572753883,0.189812028
35821,0.39514158,0.181573175
35822,0.959412838,0.905384283
35823,0.521498675,0.348207409
35824,0.2628549,0.105360275
35825,0.959122865,0.917756263
35826,0.269857424,0.115906684
35827,0.505927956,0.054162792
35828,0.013738413,0
35829,0.027489981,0.01598389
35830,0.549677103,0.169958231
35831,0.120027787,0.028696311
35832,0.187032061,0.063617163
35833,0.048785826,0.092620325
35834,0.674569264,0.169666622
35835,0.430649249,0.029726407
35836,0.66026451,0.406693616
35837,0.259536827,0.005660188
35838,0.047079868,0.01357236
35839,0.523943885,0.327198016
35840,0.262386996,0.030366053
35841,0.784479592,0.148590976
35842,0.597939974,0.796416175
35843,0.765114429,0.722267987
35844,0.249061258,0.118227041
35845,0.046759559,0.001791365
35846,0.023885299,0
35847,0.761978953,0.2250005
35848,0.951089204,0.131854365
35849,0.336431756,0.238707452
35850,0.906292002,0.128856018
35851,0.089088213,0.367342408
35852,0.139979234,0.059763506
35853,0.566455933,0.159761365
35854,0.802544989,0.325618212
35855,0.263686223,0.052185836
35856,0.42309496,0.393796213
35857,0.305100876,0.083495205
35858,0.377352808,0.103014332
35859,0.444371415,0.121188164
35860,0.248533252,0.107985407
35861,0.955221004,0.855281727
35862,0.643917404,0.233990245
35863,0.983970995,0.938834912
35864,0.756089607,0.498118964
35865,0.623524169,0.325926568
35866,0.060100119,0.036210907
35867,0.204129331,0.036490162
35868,0.278564212,0.017650141
35869,0.087323109,0.033025675
35870,0.816220323,0.093566836
35871,0.714689949,0.470769712
